F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,loudness_sma3_amean,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_meanFallingSlope,spectralFlux_sma3_amean,mfcc1_sma3_amean,mfcc2_sma3_amean,mfcc3_sma3_amean,mfcc4_sma3_amean,jitterLocal_sma3nz_amean,HNRdBACF_sma3nz_amean,F1frequency_sma3nz_amean,alphaRatioV_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV500-1500_sma3nz_amean,spectralFluxV_sma3nz_amean,mfcc1V_sma3nz_amean,mfcc2V_sma3nz_amean,mfcc3V_sma3nz_amean,mfcc4V_sma3nz_amean,alphaRatioUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,emotion,intensity,gender
0.0142578638273,0.0442311551715825,0.0138248627413207,0.0132533695726767,0.0126239650607054,0.0051629606471822,0.0216870259346032,0.005657441666006,0.0050795242143494,0.003785257564393,0.0113876283821426,0.0048571972842354,0.0048456511339088,0.00388191616201,0.0033106288738376,0.00171382417035,0.0207005484402719,0.0199638061843061,0.0145675525142312,0.0155923907271361,0.0083442376299382,0.0139153135159248,0.0120932778240001,-0.0199174220116066,0.0105179146370972,-0.0140131329164221,0.0014332540451096,0.0227626855272739,0.0187000329849768,0.0149029834059374,0.0070622582057009,-0.0014445926930687,0.0180527863527317,0.021678181701009,0.0060841680779065,0.0193309622394602,0.0208234425973831,0.0132657533810384,0.0153079205479,-0.022963291610585,03-01-02-02-02-01-01.wav,2,1,0
0.0129283655830883,0.0325803631912007,0.012596397931189,0.0126625169668417,0.0122775530000512,0.0093691670700066,0.0303151879331515,0.0075636777535032,0.0053148094227033,0.0026878606097322,0.0094232165410313,0.0047215942149245,0.0047327470891831,0.003769796285333,0.0033562507379535,0.0015804626559981,0.0188283322885355,0.011208382311772,0.0204951927827685,0.0127372453432157,0.0164426157955321,0.0115301341784294,0.0135239445060046,-0.0206721785562186,0.0095699228907114,-0.0133280794031974,0.0014843635862353,0.0235152247343644,0.0118268844814314,0.0243141071019336,0.0057035084628817,0.0031084754611302,0.0196618378762381,0.0267593349959313,0.0044502925002096,0.0182699394651539,0.0218804717575778,0.0119902005807096,0.0149942328284435,-0.0225827705573179,03-01-02-02-02-02-01.wav,2,1,0
0.0151769311571165,0.0133264899536618,0.0156245263280269,0.015095366169278,0.0151828521415972,0.0113436302038732,0.0031859223107748,0.0038908668989296,0.0077771196106324,0.0049094568238751,0.0025378749547783,0.0083853387877054,0.008402078247097,0.0104374252967772,0.0076720835555363,0.003986041350575,0.0216023674872234,0.01395389116245,0.0219613153352962,0.0076055507515827,0.0214184986681412,0.0112540255942684,0.0154301652400279,-0.0214711318196123,0.0171449310347616,-0.0196851222023908,0.0044606434759197,0.0230513094632022,0.0099912116222715,0.0290512553952805,-0.0017988086641994,-0.0052813727857821,0.0157893396548757,0.0193555730574029,0.003994240842826,0.0187275687322328,0.0126406241978247,0.0209190732241675,0.019856379578954,-0.019628015890206,03-01-03-01-01-01-01.wav,3,0,0
0.0150336826923087,0.0144659712745045,0.015111417711998,0.0150074035394278,0.0152339048393457,0.0142782129157198,0.0059699680841719,-0.0006666735022598,0.0087191072212217,0.0034861596141122,0.0030931014679643,0.008522844280985,0.0085737899080105,0.0105827003457218,0.009890207922134,0.0048686987190183,0.0211628966974471,0.0107067185941271,0.0234518335648796,0.0114565420590081,0.0242262746376399,0.0095011109304189,0.0161485435725581,-0.0168107282596924,0.01682480278855,-0.0160102287573548,0.0053810928451978,0.021092174219633,0.0022125089298064,0.0313033766413965,-3.855666466019188e-05,-0.0141014556573743,0.0130733126179963,0.0206659431105118,0.0052052702625493,0.0163866219165365,0.0126406241978247,0.0210891453089282,0.0197622735996666,-0.0190379633207361,03-01-03-01-01-02-01.wav,3,0,0
0.0143464483227378,0.0118405249637702,0.014370577670248,0.0144384183663391,0.014212372256536,0.0119255145261956,0.0132234819703999,0.0075923142563768,0.0071119538571252,0.0032703155022098,0.0046549114199762,0.0068618029355196,0.0068923592759553,0.0081260683859228,0.0062743301402461,0.003273814332157,0.0193459321580017,0.0151270865785761,0.016744702919353,0.0062549675314318,0.0123432723459325,0.012464149358751,0.0129962022993574,-0.0220511812807535,0.0168155634596206,-0.0203504947806674,0.0037409042148558,0.0241505580225858,0.011508556699006,0.0241446295909282,-0.0043086574241272,-0.0006181787519477,0.0189887177354979,0.0253970618125879,0.0030613584664772,0.0161073048266716,0.0124220538111485,0.0210891453089282,0.0269770720760261,-0.0200720389101888,03-01-03-01-02-01-01.wav,3,0,0
0.0141351434406155,0.0105432395169027,0.0143729562362097,0.013940698238864,0.0137691563075739,0.0092466478705253,0.0193897956195067,0.0062728296982491,0.0076878649748605,0.0052974314752318,0.002685947077062,0.0077403560388102,0.0077385336682975,0.0077503614695031,0.0067675987344368,0.0033476298389676,0.0180556701688813,0.0210264405731138,0.0243864525777512,0.0081318462764371,0.0146789389908801,0.013601948794303,0.0123772017311009,-0.0208903075940558,0.0155551339308712,-0.0197788343680978,0.0033880295446158,0.0231747847595618,0.0099857471189379,0.0265423377331751,-0.0047325077564268,-0.0038561687349751,0.0131750696617361,0.0230287825987794,0.0070121642346045,0.0175602671768057,0.0118419028475256,0.0222796635874547,0.0212679715119288,-0.0203420178858113,03-01-03-01-02-02-01.wav,3,0,0
0.0183487968543173,0.013387333112842,0.0184350550859108,0.018112295445513,0.0185209791310119,0.0170365154686297,0.0041245700649983,0.0011086594519704,0.0108532780867761,0.0074111095033294,0.0034077673928617,0.0101080535223638,0.0100945439093441,0.0159939954986663,0.0101806423678798,0.006904715305137,0.0167788780340401,0.0067741817356557,0.0084500477212169,0.0041549793967214,0.0157601613502634,0.0147050542734018,0.0158749029777296,-0.0185906432987017,0.0222082531590929,-0.0179541336282383,0.0076838327532861,0.0186463920073552,0.0039634044316186,0.0073172716192214,-0.0030800128651992,0.0006623654404817,0.0203754852343776,0.0245070114970726,0.0068818834247691,0.0221302547650045,0.0119403120622824,0.0222796635874547,0.0278553967930389,-0.0179169119895169,03-01-03-02-01-01-01.wav,3,1,0
0.0179191729217722,0.0139442650135828,0.018386099853704,0.0178065965204736,0.0176625985784378,0.0121225966360443,0.0095062194820624,0.002001023796902,0.0129520213890009,0.0099018861992543,0.0061902982994291,0.0119209119493572,0.011878769954318,0.01941906765869,0.0131557620649938,0.008034956119608,0.0229227060623192,-0.004904291152397,0.0117911131240541,0.0095724219928369,0.0195204117318298,0.0169152790996876,0.0136581974238122,-0.0160607257428838,0.0210361275843661,-0.0137558298046991,0.008727548854186,0.0202142273639726,-0.0024175687965356,0.0133931728579787,-0.002469843232723,-0.0073166750027662,0.0134871281649794,0.0210857801734032,0.0076421308790288,0.0201373098860436,0.0160987965765589,0.01696485733831,0.0161862430212493,-0.0168359814107896,03-01-03-02-01-02-01.wav,3,1,0
0.0170600291668632,0.0129318529983205,0.0170688242204735,0.0173174152306586,0.0169416893262846,0.0145303377556148,0.0043519108104651,0.0107478601545034,0.017241066619427,0.0099944897302766,0.0178113230430614,0.0151337499570349,0.0151383753206869,0.0197299856816376,0.0197101905923575,0.0105453807842847,0.0177325053740388,0.0091076593434377,0.0168994600298376,0.0066654731191682,0.0236535445178847,0.0148813354872525,0.0196499803651355,-0.015328212730482,0.0213334185296547,-0.0158824820996549,0.0105107758997116,0.0184040827925675,0.0045987818625636,0.0148003713072483,-0.0039459211142619,-0.0016046046836716,0.0119462223277126,0.0247088667916213,0.0068896244291951,0.0185961893497308,0.0111381205387314,0.0277220219994475,0.0204210154546785,-0.0160741726211777,03-01-03-02-02-01-01.wav,3,1,0
0.0167372508597132,0.0133079704927321,0.016942667596065,0.016832860076172,0.0166789583047568,0.0135955656145632,0.0188799246610516,-0.0008526186044845,0.0163673208757981,0.0045309605671755,0.0170886020132243,0.0163082853772403,0.0164540487976719,0.0171398015143336,0.0139763266538553,0.010147424385809,0.0174990676517617,0.0121191346498403,0.0149502248313676,0.0041296222811431,0.0149539155360745,0.0144288645211853,0.0172503270303086,-0.0153884120783722,0.0206869375745282,-0.0154352307827332,0.009706942155424,0.0197924290443649,0.002215429034007,0.0137474118423906,-0.0040892148656915,-0.0002817028101973,0.0174508913243141,0.0237011025772605,0.0099065047427264,0.0185961893497308,0.0111381205387314,0.028402319461958,0.0266006481588764,-0.0163521904173165,03-01-03-02-02-02-01.wav,3,1,0
0.0138093306278837,0.0117299922941745,0.0136698314068021,0.0139239396774481,0.0136319477832218,0.0120215174494872,0.0114160140189442,0.0044757383707536,0.004817415617105,0.0020437110140527,0.003729997507331,0.0044915229617572,0.0045137115116054,0.0051006943168164,0.0058171813727525,0.0019022156357991,0.019782943865337,0.0106876831610538,0.0246272820535267,0.0075006702639044,0.0143899058043322,0.012337363419504,0.0155830820937329,-0.0208545767428507,0.0147584993794545,-0.0132953302506353,0.0020072213230409,0.0235610728771481,0.0073092937935864,0.0303923146281521,0.0036422076815569,-0.0034113488456244,0.024564564732201,0.0239554886626831,0.0055859858250366,0.0190829996590832,0.022867122858175,0.0100343518384481,0.0132286244459571,-0.0222159048457012,03-01-04-01-01-01-01.wav,4,0,0
0.0128159725181247,0.0104170375680108,0.0131326404996105,0.0123559318401313,0.0126802601410276,0.0090462512261528,0.0202528394494187,0.004324427092009,0.0048111488582852,0.0029014115259697,0.0025781446108922,0.0044436021979501,0.004445709207829,0.0045509903878237,0.0049216471740223,0.0017379009909227,0.0215411712054096,0.0132896198750598,0.0265360776962359,0.0060458748511975,0.0103934343276375,0.0099419849207731,0.0153906596647791,-0.0210605616923068,0.0133083694406793,-0.013165017714594,0.0019879362914654,0.0225406215062968,0.0078672788454945,0.0379378163929884,0.0001132713051514,-0.0064657828062185,0.0204808431508285,0.0192241478935388,0.003668037694487,0.0182015124218135,0.0163739885092727,0.0139035309216363,0.0175413697960872,-0.0225037113859185,03-01-04-01-01-02-01.wav,4,0,0
0.0129850556182437,0.0088101688449952,0.0133659660213555,0.0128046994881473,0.0126183829462142,0.0074791935103791,0.0181308549970631,0.0034571361937521,0.0043469208296184,0.001381944722186,0.0008834445676617,0.0045584887258299,0.0045966272007559,0.0037886475519861,0.003785764762184,0.001495245821484,0.0188951396258637,0.0087620433163537,0.021880702425773,0.0050496651128246,0.0081913387153835,0.0110708759826619,0.0149758804365897,-0.0198095509660774,0.0143502826254554,-0.0146736641695215,0.0016904142145244,0.024139742018461,0.0035182999262932,0.0342241304709666,-0.0022503191209629,-0.0008576386975725,0.0271484366354603,0.0311817290856589,0.0039796461660745,0.0162457627023542,0.0167071816645071,0.0136484189930504,0.0171649458789375,-0.023064687630649,03-01-04-01-02-01-01.wav,4,0,0
0.0130552371080846,0.0122090616159915,0.0129698118355067,0.0129247269676781,0.0129606356370929,0.0115669575547206,0.0210635551012581,0.005531771186566,0.0050708552148636,0.0019911994869725,0.0015275197925414,0.0052216215682131,0.0052560973510851,0.0060408430212392,0.0068693593131163,0.0021227096024341,0.0185812722458488,0.0162265370915386,0.0238895784458903,0.0032644108782313,0.0139976235704473,0.0100668781358948,0.0133288314149446,-0.01967702804767,0.0147754491976831,-0.0129106633227421,0.0024745266861975,0.0238647306855473,0.0044815987153559,0.037626038330093,-0.002994843831292,-0.0031804081561481,0.0215537747308538,0.0237291546032015,0.0050365226800945,0.0192849361021069,0.0217041934651008,0.0098982928021194,0.0167132380758233,-0.0220044173271134,03-01-04-01-02-02-01.wav,4,0,0
0.0137791427580262,0.0089424733046534,0.0142001622959836,0.013759676303269,0.0133764515499612,0.0077686760341052,0.0070383837491824,0.0032839670338088,0.0057158836753215,0.0037589077068553,0.0033631313878313,0.0055452462815429,0.0055447577867975,0.006704077175446,0.0051286385827799,0.002346243996879,0.020845712801703,0.0171239430666475,0.0290910821623228,0.0102022052033858,0.008735850665061,0.0138148130972253,0.0139886531465223,-0.025392332192356,0.0142271564831483,-0.0172654977264032,0.0024164099253083,0.02539768320858,0.0126528487440815,0.0341245154689916,0.0001156797689781,-0.007929633843417,0.0137638867658917,0.0244340083248201,0.0047199307527484,0.0213711691678288,0.019208791194583,0.013469842315676,0.0144923342722439,-0.0212800013652386,03-01-04-02-01-01-01.wav,4,1,0
0.014838044351113,0.0160858027931324,0.0147618600413453,0.0145881813673052,0.0150638539988167,0.0150450109971267,0.0045964698983008,0.0036841626719832,0.0083376178982334,0.0019384365265779,0.0029177622027481,0.0075684169233412,0.0076397708506231,0.0099777963248034,0.0096650060194729,0.0040311235865513,0.017100229840539,0.0114867498655914,0.0196837026107685,0.0078223275765732,0.0172491025906223,0.0133613954099447,0.0153007962058573,-0.0203244147750138,0.0184324888352836,-0.015165529126041,0.0044745266900622,0.0220892119707242,0.0076017896016698,0.0241684771263839,0.0036642235916536,0.0016033822630241,0.0260138265922626,0.0284820634069458,0.0037441302105335,0.0175602671768057,0.0157892043676408,0.01696485733831,0.0167132380758233,-0.0188997018950067,03-01-04-02-01-02-01.wav,4,1,0
0.0149968317708407,0.0138050568495543,0.0145778878335467,0.014816757372383,0.0153141031570739,0.0174927241608085,0.0185113663911565,0.011809893907072,0.0091591376130234,0.0023184776497109,0.0031832874886973,0.0093016277034669,0.0093907627926301,0.0106495657671914,0.0086851714499157,0.0044242470744511,0.0197099503279823,0.0130659779773728,0.0218757881054021,0.0063133796479919,0.019455272340417,0.0141401820714402,0.017794530468053,-0.0189515612654841,0.0181856316439323,-0.0136971578400826,0.0046878309044569,0.0226991059713038,0.0040280334792472,0.031809845983752,0.0016775162022869,-0.0012422883105925,0.0251599154448261,0.0246167842041457,0.0052067203854556,0.0174186528976027,0.0156601365318964,0.0176026348789079,0.0165626680602307,-0.0190004063285131,03-01-04-02-02-01-01.wav,4,1,0
0.0150013472947875,0.0130598423842978,0.015049461416885,0.0148410283222759,0.0149312665793327,0.0127745887277814,0.0126564030463492,0.0147716638667969,0.010782739657481,0.0026509773106213,0.004729173656875,0.010739190852376,0.0108426842124209,0.0120551172893755,0.0097074093134337,0.0058109720153282,0.0168281094985259,0.0145023454908975,0.0205866459006275,0.0031385050140593,0.0094659179087771,0.0127480795265936,0.0165520290892478,-0.0183833456813308,0.0175139918165928,-0.016703692782935,0.005773351999809,0.0209667909767002,0.0064883106925656,0.0268311298489926,-0.0032953066665262,0.0018524168796671,0.0216530980000851,0.0239769722750919,0.0083763476800146,0.0174186528976027,0.0117451028271272,0.0248307707086904,0.0201386975168163,-0.0183976694328626,03-01-04-02-02-02-01.wav,4,1,0
0.0162047793368768,0.0251778181086074,0.0154344803412218,0.015776414186008,0.0161742630790285,0.0182817753607127,0.0343043817690782,0.0175953918605183,0.0140268328194115,0.0048564815714998,0.0122800612754403,0.0132591892018597,0.013351239471479,0.0166529737725794,0.0181578739686619,0.0092802689729991,0.012193340659205,0.011313969692042,0.0182598899723905,0.0020950233889843,0.0345847155911532,0.0098249298102646,0.0157520670539212,-0.0154694200397626,0.0141249700576163,-0.0165015980601067,0.0101902854574591,0.0161853404799896,0.0096768275152598,0.0212761203266141,-0.0033451649888627,0.0026452821341038,0.0202660842327774,0.0239734852715401,0.01754683401768,0.0188852498681439,0.0263982228290265,0.0091110949065272,0.0111515686420452,-0.0166776779463366,03-01-05-01-01-01-01.wav,5,0,0
0.017747778983901,0.0232757555465699,0.0167315210716255,0.0169448466983394,0.0192059912951877,0.0298810990344963,0.0243676804937414,0.0095549690874129,0.0157547714519323,0.0056988057310369,0.0144938722438858,0.016076583474957,0.0161924717033648,0.0165109559882822,0.0177561279027194,0.0108280801647522,0.0133294948652114,0.0093331555141196,0.01177321046096,-0.0029557378527557,0.0197932801275563,0.0107422071319264,0.0171445920272106,-0.0154788501604874,0.0174639461420918,-0.0188884637824907,0.0112176079967272,0.0143134065778791,0.0102813525208146,0.0171755166038528,-0.0090074917056232,0.0015326017957891,0.0243421008245486,0.022322589133691,0.0186070325549153,0.0185961893497308,0.0185635342312191,0.0140821075990107,0.0126371005065323,-0.0164774583986312,03-01-05-01-01-02-01.wav,5,0,0
0.0155503509020195,0.0197548869937175,0.0146937241061538,0.0153360888284518,0.0161625151117788,0.0220041952606704,0.0234737080027075,0.007020826452713,0.0114279710338406,0.0047808260169259,0.0043435148716292,0.0114037193718672,0.0114692616316802,0.011866876497261,0.012003283677777,0.0074793143417677,0.015058352096032,0.0137360568167057,0.018959201464854,0.0041580691686558,0.0291637895366682,0.0082395237455627,0.0147614844107884,-0.018014220101777,0.0179783350769726,-0.0187661753168844,0.0083904537912379,0.0193391503241133,0.0094702355658292,0.0221086716374865,-0.0066204790188852,0.0019174413918919,0.0185590799773785,0.024179743366889,0.0097701923476586,0.0208874100163609,0.0167071816645071,0.0153066381656802,0.0201386975168163,-0.0175537853860308,03-01-05-01-02-01-01.wav,5,0,0
0.0155690723622889,0.0219102776691283,0.0159892519054034,0.0154370721186331,0.0162149914927289,0.0156860713361586,0.025283114883565,0.0078481477495797,0.016088725783582,0.0086476872918234,0.008987716650119,0.0146298328261675,0.0146571833703912,0.0165966521986843,0.0141601177144911,0.0113337581173329,0.0150865885214822,0.0086522119558178,0.0171736434586158,0.0018201061375067,0.0269017052830583,0.0091206216635261,0.0171024138942787,-0.015851774683506,0.0181660025584207,-0.0162910124162003,0.0120659320501356,0.0194591327431122,0.0036962376114635,0.0217419965479721,-0.0063003012040246,0.0026828674008772,0.0175100642739142,0.021505435545057,0.0145337488589017,0.0195959842684139,0.0156601365318964,0.017219969266896,0.0167885219617878,-0.0158243177665218,03-01-05-01-02-02-01.wav,5,0,0
